"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2024-09-17 23:16:00,1021.70,64.0,61.3,91,0,26,,,,,,
2024-09-17 23:31:00,1021.60,63.0,60.6,91,0,28,,,,,,
2024-09-17 23:46:00,1021.60,63.0,60.9,92,0,28,,,,,,
2024-09-18 00:01:00,1021.60,62.0,60.0,92,0,26,,,,,,
2024-09-18 00:16:00,1021.60,61.0,59.3,94,0,26,,,,,,
2024-09-18 00:31:00,1021.70,60.0,58.3,94,0,28,,,,,,
2024-09-18 00:46:00,1021.70,59.0,57.3,93,0,26,,,,,,
2024-09-18 01:01:00,1021.60,59.0,57.3,93,0,26,,,,,,
2024-09-18 01:16:00,1021.60,58.0,56.3,93,0,27,,,,,,
2024-09-18 01:31:00,1021.40,57.0,55.6,94,0,26,,,,,,
2024-09-18 02:01:00,1021.50,56.0,54.3,94,0,28,,,,,,
2024-09-18 02:16:00,1021.60,55.0,53.3,93,0,28,,,,,,
2024-09-18 02:31:00,1021.80,55.0,53.6,94,0,28,,,,,,
2024-09-18 02:46:00,1021.80,54.0,52.3,93,0,28,,,,,,
2024-09-18 03:01:00,1021.80,53.0,51.3,94,0,27,,,,,,
2024-09-18 03:16:00,1021.80,53.0,51.6,94,0,28,,,,,,
2024-09-18 03:45:00,1021.70,52.0,50.6,94,0,26,,,,,,
2024-09-18 04:01:00,1021.70,52.0,50.6,94,0,27,,,,,,
2024-09-18 04:16:00,1021.70,51.0,49.6,95,0,28,,,,,,
2024-09-18 04:31:00,1021.60,51.0,49.6,95,0,27,,,,,,
2024-09-18 04:46:00,1021.90,51.0,49.6,95,0,28,,,,,,
2024-09-18 05:01:00,1021.90,51.0,49.6,95,0,27,,,,,,
2024-09-18 05:30:00,1021.80,50.0,48.6,94,0,28,,,,,,
2024-09-18 05:46:00,1021.80,50.0,48.9,95,0,28,,,,,,
2024-09-18 06:01:00,1021.70,50.0,48.9,95,0,27,,,,,,
2024-09-18 06:16:00,1021.50,49.0,47.9,96,0,26,,,,,,
2024-09-18 06:31:00,1021.20,49.0,47.9,96,0,27,,,,,,
2024-09-18 09:01:00,1021.10,48.0,46.9,95,0,28,,,,,,
2024-09-18 09:46:00,1020.80,47.0,46.2,96,0,28,,,,,,
2024-09-18 10:01:00,1020.80,47.0,46.2,96,0,26,,,,,,
2024-09-18 10:16:00,1020.70,47.0,46.2,96,0,26,,,,,,
2024-09-18 10:31:00,1020.80,48.0,47.2,97,0,27,,,,,,
2024-09-18 10:46:00,1020.90,47.0,46.2,96,0,27,,,,,,
2024-09-18 11:01:00,1020.90,47.0,46.2,96,0,28,,,,,,
2024-09-18 11:16:00,1020.90,47.0,46.2,96,0,26,,,,,,
2024-09-18 11:45:00,1021.20,48.0,47.2,97,0,27,,,,,,
2024-09-18 12:01:00,1021.00,50.0,49.5,98,0,28,,,,,,
2024-09-18 12:16:00,1020.90,51.0,50.5,97,0,26,,,,,,
2024-09-18 12:31:00,1021.00,52.0,51.5,97,0,27,,,,,,
2024-09-18 12:46:00,1021.10,53.0,52.5,98,0,26,,,,,,
2024-09-18 13:01:00,1021.10,54.0,53.2,97,0,26,,,,,,
2024-09-18 13:30:00,1020.90,56.0,55.2,97,0,26,,,,,,
2024-09-18 13:46:00,1020.90,57.0,55.9,96,0,27,,,,,,
2024-09-18 14:01:00,1021.00,58.0,56.6,94,0,28,,,,,,
2024-09-18 14:16:00,1020.90,60.0,58.0,93,0,360,,,,,,
2024-09-18 14:31:00,1021.00,61.0,58.0,89,0,360,,,,,,
2024-09-18 14:46:00,1021.00,64.0,59.4,84,0,360,,,,,,
2024-09-18 15:15:00,1020.40,67.0,61.0,81,0,360,,,,,,
2024-09-18 15:31:00,1020.30,69.0,62.2,79,0,360,,,,,,
2024-09-18 15:46:00,1020.30,71.0,62.7,74,0,360,,,,,,
2024-09-18 16:01:00,1020.00,73.0,63.8,72,0,360,,,,,,
2024-09-18 16:16:00,1019.90,73.0,61.0,65,0,360,,,,,,
2024-09-18 16:31:00,1019.80,74.0,61.5,64,0,360,,,,,,
2024-09-18 16:46:00,1019.60,75.0,63.3,66,0,360,,,,,,
2024-09-18 17:01:00,1019.50,75.0,62.4,65,0,360,,,,,,
2024-09-18 17:16:00,1019.30,75.0,62.4,65,0,360,,,,,,
2024-09-18 17:31:00,1019.10,76.0,62.0,61,0,360,,,,,,
2024-09-18 17:46:00,1019.10,77.0,61.1,57,0,360,,,,,,
2024-09-18 18:16:00,1018.70,77.0,60.1,55,0,360,,,,,,
2024-09-18 18:31:00,1018.50,77.0,60.6,56,0,360,,,,,,
2024-09-18 19:01:00,1018.20,77.0,61.1,57,0,360,,,,,,
2024-09-18 19:16:00,1018.10,76.0,60.6,59,0,360,,,,,,
2024-09-18 19:45:00,1017.70,75.0,62.4,65,0,360,,,,,,
2024-09-18 20:01:00,1017.40,74.0,63.2,69,0,360,,,,,,
2024-09-18 20:16:00,1017.30,74.0,63.6,70,0,360,,,,,,
2024-09-18 20:31:00,1017.30,73.0,64.6,74,0,360,,,,,,
2024-09-18 20:46:00,1017.20,73.0,65.0,75,0,360,,,,,,
2024-09-18 21:01:00,1017.30,73.0,65.7,77,0,360,,,,,,
2024-09-18 21:30:00,1017.30,72.0,66.5,82,0,360,,,,,,
2024-09-18 21:46:00,1017.30,71.0,65.9,83,0,360,,,,,,
2024-09-18 22:15:00,1017.30,70.0,65.6,85,0,360,,,,,,
2024-09-18 22:31:00,1017.20,69.0,65.0,86,0,360,,,,,,
2024-09-18 23:00:00,1016.80,68.0,64.6,88,0,360,,,,,,
2024-09-18 23:30:00,1016.80,66.0,63.3,90,0,360,,,,,,
2024-09-18 23:46:00,1017.10,65.0,62.9,92,0,360,,,,,,
2024-09-19 00:01:00,1017.00,64.0,61.9,92,0,360,,,,,,
2024-09-19 00:16:00,1016.90,64.0,62.2,93,0,360,,,,,,
2024-09-19 00:31:00,1017.00,64.0,62.5,95,0,360,,,,,,
2024-09-19 00:46:00,1017.10,64.0,62.5,94,0,0,1017.29,65.3,60.9,85,,220
2024-09-19 01:01:00,1017.00,63.0,61.5,94,0,360,,,,,,
2024-09-19 01:16:00,1017.00,63.0,61.5,94,0,360,,,,,,
2024-09-19 01:31:00,1016.80,63.0,61.5,94,0,360,,,,,,
2024-09-19 01:46:00,1016.70,62.0,60.5,94,0,0,1017.17,64.4,60.8,87,,220
2024-09-19 02:01:00,1016.50,62.0,60.5,95,0,360,,,,,,
2024-09-19 02:16:00,1016.40,62.0,60.5,95,0,360,,,,,,
2024-09-19 02:31:00,1016.30,62.0,60.8,95,0,360,,,,,,
2024-09-19 02:46:00,1016.30,61.0,59.5,94,0,0,1016.53,63.2,60.2,89,,220
2024-09-19 03:01:00,1016.30,61.0,59.9,96,0,360,,,,,,
2024-09-19 03:16:00,1016.20,61.0,59.5,94,0,360,,,,,,
2024-09-19 03:46:00,1016.10,61.0,59.8,95,0,0,1016.33,62.7,60.0,90,,220
2024-09-19 04:01:00,1016.10,60.0,58.9,95,0,360,,,,,,
2024-09-19 04:16:00,1016.00,60.0,58.9,95,1,360,,,,,,
2024-09-19 04:31:00,1015.80,60.0,58.9,95,0,360,,,,,,
2024-09-19 04:46:00,1015.60,60.0,58.8,95,0,0,1016.07,62.4,59.9,91,,220
2024-09-19 05:15:00,1015.50,60.0,58.9,95,0,360,,,,,,
2024-09-19 05:31:00,1015.40,60.0,58.9,95,0,360,,,,,,
2024-09-19 05:46:00,1015.40,59.0,57.8,95,0,0,1015.56,62.0,59.1,90,,220
2024-09-19 06:00:00,1015.40,59.0,57.9,96,0,360,,,,,,
2024-09-19 06:16:00,1015.50,59.0,57.9,96,0,360,,,,,,
2024-09-19 06:31:00,1015.30,58.0,56.9,95,0,360,,,,,,
2024-09-19 06:46:00,1015.10,58.0,56.8,95,0,0,1015.34,61.2,58.1,89,,220
2024-09-19 07:00:00,1015.10,58.0,56.9,95,0,360,,,,,,
2024-09-19 07:16:00,1015.10,57.0,56.2,97,0,360,,,,,,
2024-09-19 07:31:00,1014.90,56.0,54.9,95,0,360,,,,,,
2024-09-19 07:46:00,1014.70,56.0,55.1,96,0,0,1014.82,59.7,57.2,91,,220
2024-09-19 08:01:00,1014.50,56.0,55.2,97,0,360,,,,,,
2024-09-19 08:16:00,1014.40,56.0,55.2,97,0,360,,,,,,
2024-09-19 08:31:00,1014.40,56.0,55.2,97,0,360,,,,,,
2024-09-19 08:46:00,1014.40,56.0,55.1,96,0,0,1014.71,59.2,56.6,91,,221
2024-09-19 09:01:00,1014.30,55.0,54.2,96,0,360,,,,,,
2024-09-19 09:31:00,1014.50,55.0,54.2,96,0,360,,,,,,
2024-09-19 09:46:00,1014.30,54.0,53.1,96,0,0,1014.61,58.6,56.5,92,,220
2024-09-19 10:01:00,1014.50,54.0,53.2,97,0,360,,,,,,
2024-09-19 10:30:00,1014.30,54.0,53.2,97,0,360,,,,,,
2024-09-19 10:46:00,1014.50,54.0,53.1,96,0,0,1014.64,58.3,56.6,93,,220
2024-09-19 11:15:00,1014.50,53.0,52.2,96,0,360,,,,,,
2024-09-19 11:31:00,1014.60,54.0,53.5,98,0,360,,,,,,
2024-09-19 11:46:00,1014.60,54.0,53.4,97,0,0,1014.83,61.4,58.1,89,,220
2024-09-19 12:01:00,1014.70,56.0,55.4,97,0,360,,,,,,
2024-09-19 12:16:00,1014.80,56.0,55.4,97,0,360,,,,,,
2024-09-19 12:46:00,1014.60,59.0,58.4,97,0,0,1014.75,65.4,60.7,84,,220
2024-09-19 13:01:00,1014.40,62.0,61.4,98,0,360,,,,,,
2024-09-19 13:16:00,1014.40,63.0,62.4,97,0,360,,,,,,
2024-09-19 13:45:00,1014.20,67.0,64.3,90,0,360,,,,,,
2024-09-19 14:01:00,1014.00,69.0,65.0,86,0,360,,,,,,
2024-09-19 14:31:00,1013.80,74.0,66.3,77,0,360,,,,,,
2024-09-19 14:45:00,1013.70,73.0,64.2,74,0,360,,,,,,
2024-09-19 15:15:00,1013.60,76.0,65.9,70,0,360,,,,,,
2024-09-19 15:31:00,1013.50,76.0,65.1,69,0,360,,,,,,
2024-09-19 16:00:00,1013.30,77.0,65.2,66,0,360,,,,,,
2024-09-19 16:16:00,1013.10,79.0,65.8,63,2,360,,,,,,
2024-09-19 16:31:00,1012.80,79.0,65.3,62,0,360,,,,,,
2024-09-19 16:46:00,1012.70,80.0,65.8,62,0,360,,,,,,
2024-09-19 17:01:00,1012.50,80.0,66.7,63,1,360,,,,,,
2024-09-19 17:16:00,1012.30,81.0,65.8,59,4,360,,,,,,
2024-09-19 17:31:00,1012.10,81.0,65.8,59,0,360,,,,,,
2024-09-19 17:46:00,1011.90,82.0,66.2,58,2,360,,,,,,
2024-09-19 18:01:00,1011.80,81.0,64.8,57,1,360,,,,,,
2024-09-19 18:16:00,1011.50,82.0,65.2,57,4,360,,,,,,
2024-09-19 18:31:00,1011.40,82.0,63.1,52,0,360,,,,,,
2024-09-19 18:46:00,1011.40,83.0,63.0,51,1,360,,,,,,
2024-09-19 19:15:00,1011.30,83.0,63.0,51,1,360,,,,,,
2024-09-19 19:31:00,1011.30,82.0,62.1,51,0,360,,,,,,
2024-09-19 19:46:00,1011.30,82.0,61.5,50,2,360,,,,,,
2024-09-19 20:01:00,1011.20,82.0,62.6,51,0,19,,,,,,
2024-09-19 20:16:00,1011.20,82.0,62.1,51,0,360,,,,,,
2024-09-19 20:31:00,1011.20,82.0,61.5,50,0,360,,,,,,
2024-09-19 20:46:00,1011.20,81.0,60.6,49,0,360,,,,,,
2024-09-19 21:01:00,1011.10,80.0,60.8,52,0,360,,,,,,
2024-09-19 21:16:00,1011.00,80.0,61.3,53,0,360,,,,,,
2024-09-19 21:31:00,1011.10,79.0,61.4,54,0,360,,,,,,
2024-09-19 21:46:00,1011.10,78.0,61.5,56,0,360,,,,,,
2024-09-19 22:16:00,1011.40,76.0,60.6,59,0,360,,,,,,
2024-09-19 22:31:00,1011.40,75.0,60.1,59,0,360,,,,,,
2024-09-19 23:00:00,1011.80,74.0,59.2,60,0,360,,,,,,
2024-09-19 23:16:00,1012.00,73.0,58.3,60,0,360,,,,,,
2024-09-19 23:31:00,1012.10,72.0,58.2,61,0,360,,,,,,
2024-09-19 23:46:00,1012.20,72.0,59.1,63,0,360,,,,,,
2024-09-20 00:16:00,1012.50,70.0,59.4,68,0,360,,,,,,
