"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2024-09-16 12:55:00,1029.20,62.0,59.6,91,0,0,1028.91,59.0,53.9,82,,216
2024-09-16 13:00:00,1029.20,62.0,60.0,92,0,43,,,,,,
2024-09-16 13:15:00,1029.50,64.0,60.4,87,0,29,,,,,,
2024-09-16 13:30:00,1029.60,66.0,59.6,80,0,179,,,,,,
2024-09-16 13:45:00,1029.60,66.0,60.7,82,0,115,,,,,,
2024-09-16 14:01:00,1029.30,66.0,61.0,83,0,173,,,,,,
2024-09-16 14:11:00,1029.40,67.0,61.0,81,0,207,,,,,,
2024-09-16 14:26:00,1029.20,67.0,60.6,80,0,184,,,,,,
2024-09-16 14:41:00,1029.20,68.0,60.5,76,0,173,,,,,,
2024-09-16 14:56:00,1029.10,69.0,60.0,72,1,243,,,,,,
2024-09-16 15:11:00,1029.20,69.0,59.6,72,1,129,,,,,,
2024-09-16 15:26:00,1029.10,70.0,59.8,69,0,213,,,,,,
2024-09-16 15:42:00,1029.30,70.0,58.9,67,1,230,,,,,,
2024-09-16 15:57:00,1028.90,71.0,59.9,67,1,171,,,,,,
2024-09-16 16:12:00,1028.70,72.0,59.1,63,2,233,,,,,,
2024-09-16 16:27:00,1028.70,73.0,58.7,60,2,231,,,,,,
2024-09-16 16:42:00,1028.40,73.0,59.6,62,2,222,,,,,,
2024-09-16 16:57:00,1028.70,75.0,61.5,62,0,248,,,,,,
2024-09-16 17:13:00,1028.30,74.0,57.3,55,1,243,,,,,,
2024-09-16 17:28:00,1028.20,74.0,56.3,53,2,248,,,,,,
2024-09-16 17:43:00,1027.90,75.0,56.7,52,0,336,,,,,,
2024-09-16 17:58:00,1028.00,76.0,58.1,53,0,330,,,,,,
2024-09-16 18:13:00,1027.70,77.0,57.5,50,1,265,,,,,,
2024-09-16 18:28:00,1027.30,77.0,54.6,45,2,273,,,,,,
2024-09-16 18:43:00,1027.30,77.0,56.9,49,2,69,,,,,,
2024-09-16 18:59:00,1027.00,76.0,56.0,50,2,329,,,,,,
2024-09-16 19:14:00,1026.80,76.0,57.6,52,0,261,,,,,,
2024-09-16 19:29:00,1027.00,77.0,56.9,49,2,244,,,,,,
2024-09-16 19:44:00,1026.70,77.0,56.4,48,2,29,,,,,,
2024-09-16 19:59:00,1026.80,76.0,56.5,51,1,310,,,,,,
2024-09-16 20:14:00,1026.80,76.0,57.1,51,0,193,,,,,,
2024-09-16 20:30:00,1026.60,76.0,56.5,51,5,253,,,,,,
2024-09-16 20:45:00,1026.60,76.0,57.1,51,1,301,,,,,,
2024-09-16 21:00:00,1026.50,76.0,61.1,59,0,142,,,,,,
2024-09-16 21:15:00,1026.60,75.0,58.7,57,1,265,,,,,,
2024-09-16 21:30:00,1026.70,74.0,60.1,62,0,255,,,,,,
2024-09-16 21:45:00,1026.60,73.0,56.4,55,1,357,,,,,,
2024-09-16 22:01:00,1026.30,69.0,56.3,63,0,23,,,,,,
2024-09-16 22:11:00,1026.60,68.0,57.8,69,0,65,,,,,,
2024-09-16 22:26:00,1026.70,66.0,56.3,71,0,66,,,,,,
2024-09-16 22:41:00,1026.80,64.0,54.8,72,0,50,,,,,,
2024-09-16 22:56:00,1026.60,63.0,53.4,70,1,44,,,,,,
2024-09-16 23:11:00,1026.80,62.0,54.0,74,0,51,,,,,,
2024-09-16 23:26:00,1026.70,62.0,54.0,74,0,48,,,,,,
2024-09-16 23:41:00,1026.30,62.0,54.0,74,2,39,,,,,,
2024-09-16 23:57:00,1026.80,61.0,53.4,76,1,55,,,,,,
2024-09-17 00:12:00,1027.00,61.0,53.4,76,2,39,,,,,,
2024-09-17 00:27:00,1026.60,61.0,54.4,79,1,52,,,,,,
2024-09-17 00:42:00,1026.70,60.0,53.2,78,1,41,1025.97,57.9,52.3,81,,249
2024-09-17 00:47:00,1027.00,61.0,53.8,77,1,57,1026.06,57.9,52.3,81,,249
2024-09-17 00:52:00,1026.80,61.0,53.5,76,1,37,1026.06,57.9,52.2,81,,249
2024-09-17 00:57:00,1027.00,60.0,50.7,71,1,34,1026.31,57.9,52.2,81,,249
2024-09-17 01:12:00,1027.10,60.0,51.3,73,1,48,,,,,,
2024-09-17 01:28:00,1026.90,60.0,49.0,67,1,54,,,,,,
2024-09-17 01:43:00,1026.80,61.0,52.4,73,1,49,1025.65,57.0,51.3,80,,249
2024-09-17 01:48:00,1027.10,61.0,53.1,75,1,46,1025.65,57.0,51.3,80,,249
2024-09-17 01:53:00,1027.00,61.0,52.8,74,1,62,1025.65,57.0,51.3,80,,249
2024-09-17 01:58:00,1026.80,61.0,53.5,76,1,50,1028.38,57.0,51.3,80,,249
2024-09-17 02:13:00,1026.70,60.0,52.0,74,0,54,,,,,,
2024-09-17 02:28:00,1026.70,60.0,52.8,76,1,46,,,,,,
2024-09-17 02:43:00,1026.70,60.0,52.9,77,1,52,1026.06,56.1,50.1,80,,249
2024-09-17 02:48:00,1026.60,60.0,53.2,78,0,48,1026.06,56.1,50.1,80,,249
2024-09-17 02:53:00,1026.60,60.0,52.9,77,1,65,1026.06,56.1,50.1,80,,249
2024-09-17 02:58:00,1026.70,60.0,52.5,76,1,65,1026.29,56.1,50.1,80,,249
2024-09-17 03:14:00,1026.20,60.0,52.0,74,1,61,,,,,,
2024-09-17 03:29:00,1026.30,60.0,52.8,76,1,47,,,,,,
2024-09-17 03:44:00,1026.50,60.0,52.5,76,1,49,1026.18,55.1,49.0,79,173.8,94
2024-09-17 03:49:00,1026.60,59.0,51.5,76,1,49,1026.18,55.1,49.0,79,,249
2024-09-17 03:54:00,1026.20,59.0,51.5,76,1,37,1026.18,55.1,49.0,79,,249
2024-09-17 03:59:00,1026.10,59.0,51.2,75,1,59,1026.49,55.1,49.0,79,,249
2024-09-17 04:14:00,1026.20,59.0,50.7,73,2,30,,,,,,
2024-09-17 04:29:00,1026.20,59.0,51.8,77,0,55,,,,,,
2024-09-17 04:45:00,1026.00,59.0,51.5,76,2,43,1025.84,53.4,48.1,82,,248
2024-09-17 04:50:00,1026.10,59.0,51.5,76,1,53,1025.84,53.4,48.1,82,173.8,94
2024-09-17 04:55:00,1026.10,59.0,51.9,77,2,34,1025.85,53.4,48.1,82,,248
2024-09-17 05:00:00,1026.10,59.0,52.5,78,1,59,,,,,,
2024-09-17 05:15:00,1026.10,59.0,52.8,80,1,44,,,,,,
2024-09-17 05:30:00,1025.90,59.0,53.2,80,1,48,,,,,,
2024-09-17 05:40:00,1026.30,59.0,53.9,83,0,47,1025.89,53.5,47.7,80,,249
2024-09-17 05:45:00,1026.10,59.0,53.9,83,1,42,1025.89,53.5,47.7,80,,249
2024-09-17 05:50:00,1026.10,59.0,53.9,83,2,27,1025.89,53.5,47.7,80,,249
2024-09-17 05:55:00,1025.90,59.0,53.5,82,1,45,1025.86,53.5,47.7,80,,249
2024-09-17 06:00:00,1026.10,59.0,54.2,84,1,47,,,,,,
2024-09-17 06:15:00,1025.90,59.0,54.5,84,1,47,,,,,,
2024-09-17 06:26:00,1026.10,59.0,53.5,81,2,38,,,,,,
2024-09-17 06:41:00,1025.80,58.0,52.9,83,2,33,1025.55,52.8,47.0,80,109.3,134
2024-09-17 06:46:00,1025.80,58.0,52.9,83,1,36,1025.55,52.8,47.0,80,,249
2024-09-17 06:51:00,1025.80,58.0,53.2,84,2,32,1025.55,52.8,47.0,80,,249
2024-09-17 06:56:00,1025.70,58.0,53.2,84,2,37,1025.67,52.8,47.0,80,,249
2024-09-17 07:11:00,1025.70,59.0,54.2,84,1,55,,,,,,
2024-09-17 07:26:00,1025.60,59.0,54.2,84,1,58,,,,,,
2024-09-17 07:41:00,1025.30,60.0,53.5,79,1,33,1025.36,53.7,48.8,83,,249
2024-09-17 07:46:00,1025.70,60.0,53.2,78,1,38,1025.36,53.7,46.6,76,,249
2024-09-17 07:51:00,1025.30,60.0,53.2,78,2,29,1025.36,53.7,46.6,76,,249
2024-09-17 07:56:00,1025.60,60.0,53.2,78,1,59,1025.27,53.7,46.6,76,,249
2024-09-17 08:11:00,1025.50,59.0,52.8,80,2,35,,,,,,
2024-09-17 08:27:00,1025.30,59.0,52.5,78,1,45,,,,,,
2024-09-17 08:42:00,1025.30,60.0,53.5,79,2,33,1025.13,54.1,49.1,83,,248
2024-09-17 08:47:00,1025.20,60.0,53.5,79,1,47,1025.54,54.1,49.0,82,,248
2024-09-17 08:52:00,1025.00,60.0,53.5,79,1,46,1025.54,54.1,49.0,82,,249
2024-09-17 08:57:00,1025.30,60.0,53.2,78,1,48,1025.33,54.1,46.4,75,,249
2024-09-17 09:12:00,1025.00,59.0,52.8,80,1,41,,,,,,
2024-09-17 09:27:00,1025.10,59.0,52.5,78,1,35,,,,,,
2024-09-17 09:42:00,1025.20,59.0,52.2,78,1,33,1025.26,53.5,45.9,75,,248
2024-09-17 09:47:00,1025.50,58.0,51.2,78,2,35,1025.26,53.5,45.9,75,,249
2024-09-17 09:52:00,1025.30,58.0,51.2,78,2,30,1025.26,53.5,46.0,75,,249
2024-09-17 09:58:00,1025.10,59.0,51.9,77,2,30,1025.16,53.5,46.0,75,,249
2024-09-17 10:13:00,1025.30,59.0,51.4,75,1,27,,,,,,
2024-09-17 10:28:00,1025.60,58.0,51.2,78,2,45,,,,,,
2024-09-17 10:43:00,1025.60,58.0,51.2,78,1,37,1025.59,52.4,45.7,78,,194
2024-09-17 10:48:00,1025.80,58.0,51.6,79,1,32,1025.59,53.0,45.7,76,,249
2024-09-17 10:53:00,1025.50,58.0,51.2,78,1,27,1025.59,52.4,45.7,78,,249
2024-09-17 10:58:00,1025.90,58.0,51.2,78,2,30,1025.56,53.0,45.7,76,,249
2024-09-17 11:13:00,1025.80,57.0,51.2,81,2,26,,,,,,
2024-09-17 11:28:00,1026.00,57.0,51.9,83,1,36,,,,,,
2024-09-17 11:43:00,1025.80,58.0,53.2,84,0,58,1025.74,53.8,47.5,79,,248
2024-09-17 11:49:00,1025.80,58.0,53.5,85,1,44,1025.74,53.8,47.9,80,,249
2024-09-17 11:54:00,1025.90,59.0,55.1,86,0,52,1025.74,53.8,50.5,88,,249
2024-09-17 11:59:00,1026.00,59.0,55.4,87,0,0,1025.63,53.8,50.7,89,,216
2024-09-17 12:14:00,1025.90,60.0,56.4,87,0,62,,,,,,
2024-09-17 12:29:00,1026.00,62.0,57.8,85,0,64,,,,,,
2024-09-17 12:44:00,1025.90,63.0,57.8,83,0,0,1025.44,60.7,53.6,77,,217
2024-09-17 12:49:00,1025.70,64.0,58.4,82,0,0,1025.44,60.7,53.6,77,,217
2024-09-17 12:54:00,1025.60,65.0,57.4,76,0,0,1025.44,59.1,53.6,82,,216
2024-09-17 12:59:00,1025.40,65.0,58.8,80,0,158,1025.49,59.1,53.6,82,,249
2024-09-17 13:15:00,1025.70,65.0,58.7,79,0,243,,,,,,
2024-09-17 13:30:00,1026.00,66.0,60.3,81,0,129,,,,,,
2024-09-17 13:45:00,1025.80,66.0,60.0,80,0,227,,,,,,
2024-09-17 14:00:00,1025.80,67.0,61.0,81,0,130,,,,,,
2024-09-17 14:15:00,1025.60,68.0,59.8,74,0,166,,,,,,
2024-09-17 14:30:00,1025.70,69.0,60.0,72,0,110,,,,,,
2024-09-17 14:46:00,1025.60,69.0,60.0,72,1,38,,,,,,
2024-09-17 14:56:00,1025.60,70.0,60.5,72,0,62,,,,,,
2024-09-17 15:11:00,1025.60,71.0,60.7,69,1,344,,,,,,
2024-09-17 15:26:00,1025.30,72.0,59.6,65,0,130,,,,,,
2024-09-17 15:41:00,1025.50,72.0,57.8,60,1,29,,,,,,
2024-09-17 15:56:00,1025.30,72.0,57.8,60,2,48,,,,,,
2024-09-17 16:12:00,1025.30,73.0,58.3,60,1,104,,,,,,
2024-09-17 16:27:00,1025.20,74.0,59.2,60,0,4,,,,,,
2024-09-17 16:42:00,1025.30,74.0,60.1,62,0,58,,,,,,
2024-09-17 16:57:00,1025.10,75.0,60.1,59,0,244,,,,,,
2024-09-17 17:12:00,1024.80,74.0,59.2,60,0,25,,,,,,
2024-09-17 17:28:00,1024.90,73.0,61.4,66,0,117,,,,,,
2024-09-17 17:43:00,1024.90,73.0,60.5,64,0,89,,,,,,
2024-09-17 17:58:00,1024.60,73.0,61.0,65,0,88,,,,,,
2024-09-17 18:13:00,1024.40,73.0,60.5,64,0,297,,,,,,
2024-09-17 18:28:00,1024.40,75.0,58.2,55,0,44,,,,,,
2024-09-17 18:43:00,1024.40,76.0,59.1,55,1,26,,,,,,
2024-09-17 18:58:00,1024.00,76.0,59.6,57,0,129,,,,,,
2024-09-17 19:13:00,1024.00,76.0,58.6,55,0,245,,,,,,
2024-09-17 19:29:00,1023.60,76.0,58.6,55,0,269,,,,,,
2024-09-17 19:44:00,1023.80,76.0,58.6,55,1,29,,,,,,
2024-09-17 19:59:00,1023.80,77.0,61.5,58,0,250,,,,,,
2024-09-17 20:14:00,1023.70,75.0,59.7,58,0,109,,,,,,
2024-09-17 20:29:00,1023.60,75.0,58.2,55,0,231,,,,,,
2024-09-17 20:44:00,1023.60,76.0,59.6,57,0,0,,,,,,
2024-09-17 20:59:00,1023.50,76.0,62.5,63,0,110,,,,,,
2024-09-17 21:15:00,1023.70,75.0,63.3,66,0,127,,,,,,
2024-09-17 21:30:00,1023.60,73.0,63.0,71,0,326,,,,,,
2024-09-17 21:45:00,1023.70,72.0,63.2,74,0,336,,,,,,
2024-09-17 22:00:00,1023.90,69.0,62.9,81,0,25,,,,,,
2024-09-17 22:15:00,1023.80,68.0,63.0,84,0,103,,,,,,
2024-09-17 22:30:00,1023.60,66.0,62.0,86,0,40,,,,,,
2024-09-17 22:45:00,1023.50,65.0,61.4,87,0,41,,,,,,
2024-09-17 23:00:00,1023.30,63.0,57.4,81,0,52,,,,,,
2024-09-17 23:16:00,1023.40,62.0,54.3,75,1,42,,,,,,
2024-09-17 23:26:00,1023.50,62.0,53.6,73,1,60,,,,,,
2024-09-17 23:41:00,1023.60,62.0,53.2,72,1,58,,,,,,
2024-09-17 23:56:00,1023.40,62.0,54.3,75,1,56,,,,,,
2024-09-18 00:11:00,1023.40,61.0,52.3,73,2,38,,,,,,
2024-09-18 00:26:00,1023.40,61.0,50.4,68,2,43,,,,,,
2024-09-18 00:41:00,1023.40,60.0,49.8,69,2,45,,,,,,
2024-09-18 00:57:00,1023.30,61.0,48.7,63,1,36,,,,,,
2024-09-18 01:12:00,1023.20,60.0,47.4,62,2,34,,,,,,
2024-09-18 01:27:00,1023.30,60.0,46.1,59,2,34,,,,,,
2024-09-18 01:42:00,1023.00,60.0,47.8,63,1,44,,,,,,
2024-09-18 01:57:00,1023.20,60.0,49.4,67,1,45,,,,,,
2024-09-18 02:12:00,1023.00,60.0,51.3,73,1,40,,,,,,
2024-09-18 02:27:00,1022.80,60.0,51.7,74,2,39,,,,,,
2024-09-18 02:42:00,1023.00,60.0,51.3,73,1,35,,,,,,
2024-09-18 02:58:00,1022.90,60.0,51.3,73,2,40,,,,,,
2024-09-18 03:13:00,1022.90,60.0,53.1,78,1,42,,,,,,
2024-09-18 03:28:00,1022.80,60.0,53.8,80,1,37,,,,,,
2024-09-18 03:43:00,1023.10,60.0,53.5,78,2,33,,,,,,
2024-09-18 03:58:00,1022.90,60.0,53.1,78,1,52,,,,,,
2024-09-18 04:13:00,1022.80,60.0,52.8,76,1,41,,,,,,
2024-09-18 04:28:00,1022.80,59.0,50.7,73,1,41,,,,,,
2024-09-18 04:43:00,1022.80,59.0,50.4,72,1,48,,,,,,
2024-09-18 04:59:00,1022.80,59.0,48.5,67,1,46,,,,,,
2024-09-18 05:14:00,1022.60,59.0,47.2,65,1,45,,,,,,
2024-09-18 05:29:00,1022.90,58.0,42.4,55,1,54,,,,,,
2024-09-18 05:44:00,1022.60,59.0,42.4,54,1,49,,,,,,
2024-09-18 05:59:00,1022.50,58.0,44.6,61,1,48,,,,,,
2024-09-18 06:14:00,1022.40,58.0,41.9,54,3,34,,,,,,
2024-09-18 06:29:00,1022.50,58.0,41.9,54,2,33,,,,,,
2024-09-18 06:44:00,1022.40,57.0,43.7,60,2,46,,,,,,
2024-09-18 07:00:00,1022.20,58.0,46.3,64,2,44,,,,,,
2024-09-18 07:15:00,1021.70,58.0,47.9,69,1,47,,,,,,
2024-09-18 07:30:00,1021.80,57.0,43.2,59,2,46,,,,,,
2024-09-18 07:45:00,1021.90,57.0,32.9,39,2,45,,,,,,
2024-09-18 08:00:00,1021.80,58.0,33.8,40,2,46,,,,,,
2024-09-18 08:15:00,1021.50,58.0,37.3,46,2,37,,,,,,
2024-09-18 08:26:00,1021.90,58.0,39.0,49,1,45,,,,,,
2024-09-18 08:41:00,1021.70,58.0,40.5,51,2,33,,,,,,
2024-09-18 08:56:00,1021.90,56.0,42.7,60,2,30,,,,,,
2024-09-18 09:11:00,1021.60,57.0,44.9,63,2,35,,,,,,
2024-09-18 09:26:00,1021.60,57.0,42.4,58,2,43,,,,,,
2024-09-18 09:41:00,1021.80,57.0,41.0,54,2,32,,,,,,
2024-09-18 09:56:00,1021.60,57.0,41.5,56,2,47,,,,,,
2024-09-18 10:12:00,1021.40,57.0,41.0,54,2,47,,,,,,
2024-09-18 10:27:00,1021.50,57.0,41.9,57,2,35,,,,,,
2024-09-18 10:42:00,1021.50,58.0,42.9,56,2,40,,,,,,
2024-09-18 10:57:00,1021.80,58.0,43.3,58,3,32,,,,,,
2024-09-18 11:12:00,1021.70,59.0,45.6,61,1,45,,,,,,
2024-09-18 11:27:00,1021.70,60.0,46.1,59,1,49,,,,,,
2024-09-18 11:42:00,1021.80,59.0,47.6,65,1,52,,,,,,
2024-09-18 11:57:00,1021.70,60.0,49.8,69,1,45,,,,,,
2024-09-18 12:13:00,1021.90,61.0,50.8,68,1,51,,,,,,
2024-09-18 12:28:00,1021.70,61.0,53.0,74,1,49,,,,,,
2024-09-18 12:43:00,1021.60,62.0,55.4,79,1,63,,,,,,
2024-09-18 12:58:00,1021.90,64.0,55.2,72,0,47,,,,,,
2024-09-18 13:13:00,1022.10,65.0,55.8,72,1,98,,,,,,
2024-09-18 13:28:00,1021.70,66.0,57.8,74,0,38,,,,,,
2024-09-18 13:43:00,1021.70,68.0,57.0,67,0,141,,,,,,
2024-09-18 13:59:00,1022.10,69.0,59.2,70,0,89,,,,,,
2024-09-18 14:14:00,1022.00,69.0,56.7,64,0,60,,,,,,
2024-09-18 14:29:00,1022.00,70.0,55.0,58,0,58,,,,,,
2024-09-18 14:44:00,1022.00,71.0,54.0,55,0,328,,,,,,
