"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2024-09-16 06:45:00,1027.30,51.0,45.7,82,0,0,1027.85,51.2,46.9,85,,221
2024-09-16 07:00:00,1027.40,51.0,45.7,81,0,190,,,,,,
2024-09-16 07:15:00,1027.50,50.0,44.7,81,0,190,,,,,,
2024-09-16 07:30:00,1027.50,51.0,45.7,81,0,190,,,,,,
2024-09-16 07:45:00,1027.50,51.0,45.7,82,0,0,1027.74,50.0,45.9,85,,221
2024-09-16 08:00:00,1027.50,50.0,44.7,81,0,190,,,,,,
2024-09-16 08:15:00,1027.50,50.0,44.7,81,0,190,,,,,,
2024-09-16 08:30:00,1027.40,49.0,43.8,82,0,190,,,,,,
2024-09-16 08:45:00,1027.40,49.0,43.8,82,0,0,1027.80,49.3,45.4,86,,221
2024-09-16 09:00:00,1027.40,49.0,43.8,82,0,190,,,,,,
2024-09-16 09:15:00,1027.50,49.0,43.8,82,0,190,,,,,,
2024-09-16 09:30:00,1027.50,48.0,42.8,81,0,190,,,,,,
2024-09-16 09:45:00,1027.50,48.0,42.8,82,0,0,1027.85,48.1,44.4,86,,221
2024-09-16 10:00:00,1027.60,48.0,42.8,81,0,190,,,,,,
2024-09-16 10:15:00,1027.60,47.0,41.8,81,0,190,,,,,,
2024-09-16 10:31:00,1027.70,47.0,41.8,81,0,190,,,,,,
2024-09-16 10:45:00,1027.80,47.0,41.8,82,0,0,1028.09,47.5,43.5,85,,222
2024-09-16 11:00:00,1028.00,47.0,41.8,81,0,190,,,,,,
2024-09-16 11:15:00,1028.00,47.0,41.8,81,0,190,,,,,,
2024-09-16 11:30:00,1028.20,47.0,41.8,81,0,190,,,,,,
2024-09-16 11:45:00,1028.30,48.0,42.8,82,0,0,1028.50,51.8,46.4,81,,221
2024-09-16 12:00:00,1028.30,49.0,44.1,82,0,190,,,,,,
2024-09-16 12:15:00,1028.20,51.0,46.0,82,0,190,,,,,,
2024-09-16 12:30:00,1028.20,52.0,47.0,83,0,190,,,,,,
2024-09-16 12:45:00,1027.90,56.0,50.9,83,0,0,,,,,,
2024-09-16 12:46:00,1028.30,56.0,50.9,83,0,0,1028.60,58.0,50.8,76,,219
2024-09-16 13:00:00,1028.30,59.0,53.8,82,0,190,,,,,,
2024-09-16 13:30:00,1028.10,63.0,55.7,76,0,190,,,,,,
2024-09-16 13:46:00,1028.00,67.0,55.3,66,0,190,,,,,,
2024-09-16 14:00:00,1027.90,69.0,55.4,62,0,190,,,,,,
2024-09-16 14:15:00,1027.60,70.0,55.5,59,0,0,,,,,,
2024-09-16 14:30:00,1027.90,70.0,55.5,59,0,190,,,,,,
2024-09-16 14:45:00,1027.70,72.0,55.4,55,0,0,,,,,,
2024-09-16 15:00:00,1027.40,73.0,55.4,54,0,0,,,,,,
2024-09-16 15:16:00,1027.60,73.0,56.4,55,0,190,,,,,,
2024-09-16 15:30:00,1027.50,75.0,57.2,54,0,190,,,,,,
2024-09-16 16:00:00,1027.30,76.0,56.5,51,0,190,,,,,,
2024-09-16 16:15:00,1026.70,79.0,58.2,48,0,0,,,,,,
2024-09-16 16:30:00,1026.80,77.0,56.4,48,0,190,,,,,,
2024-09-16 16:45:00,1026.40,79.0,58.2,48,0,0,,,,,,
2024-09-16 17:00:00,1026.20,80.0,49.1,34,0,0,,,,,,
2024-09-16 17:16:00,1026.40,82.0,56.0,41,0,190,,,,,,
2024-09-16 17:45:00,1025.60,82.0,43.7,25,0,0,,,,,,
2024-09-16 18:00:00,1025.60,83.0,43.5,24,0,190,,,,,,
2024-09-16 18:16:00,1025.50,83.0,27.1,13,0,190,,,,,,
2024-09-16 18:30:00,1025.00,84.0,31.4,14,0,190,,,,,,
2024-09-16 18:45:00,1024.80,84.0,27.9,13,0,0,,,,,,
2024-09-16 19:00:00,1024.60,84.0,39.8,20,0,0,,,,,,
2024-09-16 19:15:00,1024.50,84.0,39.8,20,0,0,,,,,,
2024-09-16 19:30:00,1024.60,83.0,37.8,19,0,190,,,,,,
2024-09-16 19:45:00,1024.10,83.0,42.5,23,0,0,,,,,,
2024-09-16 20:00:00,1024.40,81.0,41.8,25,0,190,,,,,,
2024-09-16 20:16:00,1024.20,80.0,42.0,25,0,190,,,,,,
2024-09-16 20:30:00,1024.20,79.0,41.2,26,0,190,,,,,,
2024-09-16 20:45:00,1023.90,78.0,48.1,35,0,0,,,,,,
2024-09-16 21:00:00,1024.00,77.0,48.7,36,0,0,,,,,,
2024-09-16 21:16:00,1024.20,74.0,50.1,43,0,190,,,,,,
2024-09-16 21:30:00,1024.10,73.0,49.2,43,0,190,,,,,,
2024-09-16 21:46:00,1024.10,72.0,53.4,52,0,190,,,,,,
2024-09-16 22:00:00,1024.10,70.0,53.1,55,0,190,,,,,,
2024-09-16 22:16:00,1024.10,69.0,52.6,56,0,190,,,,,,
2024-09-16 22:30:00,1023.80,68.0,54.0,61,0,0,,,,,,
2024-09-16 22:46:00,1024.30,66.0,53.5,63,0,190,,,,,,
2024-09-16 23:00:00,1023.90,65.0,53.8,67,0,0,,,,,,
2024-09-16 23:15:00,1024.00,64.0,54.4,70,0,0,,,,,,
2024-09-16 23:30:00,1024.30,62.0,53.2,72,0,190,,,,,,
2024-09-16 23:45:00,1024.20,62.0,54.0,74,0,0,,,,,,
2024-09-17 00:16:00,1024.70,59.0,52.5,78,0,190,,,,,,
2024-09-17 00:30:00,1024.70,59.0,52.5,78,0,190,,,,,,
2024-09-17 00:45:00,1024.50,58.0,51.5,78,0,0,,,,,,
2024-09-17 00:46:00,1024.90,58.0,51.9,80,0,0,1025.49,59.7,51.2,73,,221
2024-09-17 01:00:00,1024.60,58.0,52.2,80,0,0,,,,,,
2024-09-17 01:16:00,1025.10,57.0,51.2,81,0,190,,,,,,
2024-09-17 01:30:00,1025.20,56.0,50.2,80,0,190,,,,,,
2024-09-17 01:45:00,1025.20,56.0,50.3,81,0,0,1025.78,56.6,49.5,77,,222
2024-09-17 02:00:00,1025.30,55.0,49.3,81,0,190,,,,,,
2024-09-17 02:15:00,1025.20,55.0,49.6,81,0,190,,,,,,
2024-09-17 02:30:00,1025.30,54.0,48.6,82,0,190,,,,,,
2024-09-17 02:45:00,1025.30,54.0,48.6,82,0,0,1025.60,54.4,49.4,83,,219
2024-09-17 03:00:00,1025.20,54.0,48.6,82,0,190,,,,,,
2024-09-17 03:15:00,1025.10,53.0,47.6,81,0,190,,,,,,
2024-09-17 03:30:00,1025.10,53.0,47.6,81,0,190,,,,,,
2024-09-17 03:45:00,1025.20,53.0,47.7,82,0,0,1025.56,53.1,48.9,85,,221
2024-09-17 04:00:00,1025.10,52.0,46.7,82,0,190,,,,,,
2024-09-17 04:15:00,1025.10,52.0,46.7,82,0,190,,,,,,
2024-09-17 04:30:00,1025.10,51.0,45.7,81,0,190,,,,,,
2024-09-17 04:45:00,1025.00,51.0,45.7,82,0,0,1025.52,52.0,48.3,87,,221
2024-09-17 05:00:00,1024.90,51.0,45.7,81,0,190,,,,,,
2024-09-17 05:15:00,1025.00,51.0,45.7,81,0,190,,,,,,
2024-09-17 05:30:00,1025.10,50.0,44.7,81,0,190,,,,,,
2024-09-17 05:45:00,1025.10,50.0,44.7,82,0,0,1025.53,51.1,47.4,87,,221
2024-09-17 06:00:00,1025.10,50.0,44.7,81,0,190,,,,,,
2024-09-17 06:15:00,1025.00,49.0,43.8,82,0,190,,,,,,
2024-09-17 06:30:00,1024.90,49.0,43.8,82,0,190,,,,,,
2024-09-17 06:45:00,1024.90,49.0,43.8,82,0,0,1025.00,49.3,46.1,88,,221
2024-09-17 07:00:00,1024.70,49.0,43.8,82,0,190,,,,,,
2024-09-17 07:15:00,1024.70,49.0,43.8,82,0,190,,,,,,
2024-09-17 07:30:00,1024.70,49.0,43.8,82,0,190,,,,,,
2024-09-17 07:45:00,1024.60,49.0,43.8,82,0,0,1025.07,49.9,46.2,87,,221
2024-09-17 08:00:00,1024.60,48.0,42.8,81,0,190,,,,,,
2024-09-17 08:15:00,1024.50,48.0,42.8,81,0,190,,,,,,
2024-09-17 08:30:00,1024.40,48.0,42.8,81,0,190,,,,,,
2024-09-17 08:45:00,1024.40,48.0,42.8,82,0,0,1024.83,49.7,46.3,88,,221
2024-09-17 09:00:00,1024.40,48.0,42.8,81,0,190,,,,,,
2024-09-17 09:15:00,1024.50,48.0,42.8,81,0,190,,,,,,
2024-09-17 09:45:00,1024.50,48.0,42.8,82,0,0,1024.89,49.8,46.5,88,,219
2024-09-17 10:00:00,1024.50,49.0,43.8,82,0,190,,,,,,
2024-09-17 10:15:00,1024.50,49.0,43.8,82,0,190,,,,,,
2024-09-17 10:30:00,1024.70,49.0,43.8,82,0,190,,,,,,
2024-09-17 10:45:00,1024.80,50.0,44.7,82,0,0,1024.96,49.8,46.5,88,,221
2024-09-17 11:00:00,1024.70,50.0,44.7,81,0,190,,,,,,
2024-09-17 11:15:00,1024.90,51.0,45.7,81,0,190,,,,,,
2024-09-17 11:30:00,1024.90,52.0,46.7,82,0,190,,,,,,
2024-09-17 11:45:00,1024.90,53.0,47.7,82,0,0,1025.15,52.2,47.8,84,,219
2024-09-17 12:00:00,1024.90,54.0,48.6,82,0,190,,,,,,
2024-09-17 12:30:00,1024.60,55.0,49.6,81,0,190,,,,,,
2024-09-17 12:45:00,1024.30,56.0,50.6,81,0,0,,,,,,
2024-09-17 12:46:00,1024.70,55.0,49.6,82,0,0,1025.17,55.5,49.9,81,,220
2024-09-17 13:00:00,1024.80,56.0,50.6,81,0,190,,,,,,
2024-09-17 13:16:00,1024.80,57.0,51.6,82,0,190,,,,,,
2024-09-17 13:30:00,1024.40,58.0,52.5,81,0,0,,,,,,
2024-09-17 13:45:00,1024.20,59.0,53.5,81,0,0,,,,,,
2024-09-17 14:00:00,1024.50,59.0,53.5,81,0,190,,,,,,
2024-09-17 14:15:00,1024.00,60.0,54.5,82,0,0,,,,,,
2024-09-17 14:30:00,1023.90,61.0,55.5,81,0,0,,,,,,
2024-09-17 14:45:00,1023.80,62.0,56.4,82,0,0,,,,,,
2024-09-17 15:00:00,1024.10,64.0,57.4,78,0,190,,,,,,
2024-09-17 15:15:00,1023.60,67.0,58.4,73,0,0,,,,,,
2024-09-17 15:30:00,1023.60,69.0,58.4,68,0,0,,,,,,
2024-09-17 15:46:00,1023.70,72.0,61.7,70,0,190,,,,,,
2024-09-17 16:00:00,1023.50,73.0,59.2,62,0,190,,,,,,
2024-09-17 16:16:00,1023.30,75.0,60.1,59,0,190,,,,,,
2024-09-17 16:30:00,1023.20,76.0,59.6,57,0,190,,,,,,
2024-09-17 16:45:00,1022.90,77.0,60.1,55,0,191,,,,,,
2024-09-17 17:00:00,1022.60,77.0,61.1,57,0,0,,,,,,
2024-09-17 17:16:00,1022.70,78.0,61.0,55,0,190,,,,,,
2024-09-17 17:30:00,1022.60,78.0,59.5,52,0,190,,,,,,
2024-09-17 17:45:00,1022.20,80.0,55.5,43,0,0,,,,,,
2024-09-17 18:00:00,1022.40,79.0,54.6,43,0,190,,,,,,
2024-09-17 18:15:00,1022.00,80.0,57.3,45,0,0,,,,,,
2024-09-17 18:30:00,1021.80,79.0,58.8,50,0,0,,,,,,
2024-09-17 18:46:00,1021.80,78.0,57.8,49,0,190,,,,,,
2024-09-17 19:00:00,1021.80,78.0,58.4,50,0,190,,,,,,
2024-09-17 19:15:00,1021.50,79.0,61.9,55,0,0,,,,,,
2024-09-17 19:30:00,1021.70,78.0,62.0,57,0,190,,,,,,
2024-09-17 19:46:00,1021.50,78.0,63.0,60,0,190,,,,,,
2024-09-17 20:00:00,1021.50,77.0,62.0,59,0,190,,,,,,
2024-09-17 20:16:00,1021.40,77.0,61.5,58,0,190,,,,,,
2024-09-17 20:30:00,1021.20,78.0,62.0,57,0,0,,,,,,
2024-09-17 20:45:00,1021.10,77.0,62.5,60,0,0,,,,,,
2024-09-17 21:00:00,1021.10,76.0,62.5,63,0,0,,,,,,
2024-09-17 21:16:00,1021.40,74.0,61.9,65,0,190,,,,,,
2024-09-17 21:30:00,1021.30,74.0,61.5,64,0,190,,,,,,
2024-09-17 21:45:00,1021.10,74.0,60.6,63,0,0,,,,,,
2024-09-17 22:00:00,1021.30,72.0,60.4,67,0,190,,,,,,
2024-09-17 22:16:00,1021.40,70.0,60.1,70,0,190,,,,,,
2024-09-17 22:30:00,1021.00,70.0,60.5,72,0,0,,,,,,
2024-09-17 22:45:00,1021.00,68.0,60.1,75,0,0,,,,,,
2024-09-17 23:00:00,1021.30,67.0,59.5,76,0,190,,,,,,
2024-09-17 23:15:00,1021.00,66.0,59.3,78,0,0,,,,,,
2024-09-17 23:30:00,1021.30,65.0,58.7,79,0,190,,,,,,
2024-09-17 23:45:00,1021.10,64.0,58.0,81,0,0,,,,,,
2024-09-18 00:16:00,1021.40,62.0,56.1,81,0,190,,,,,,
2024-09-18 00:30:00,1021.00,62.0,56.1,81,0,0,,,,,,
2024-09-18 00:45:00,1021.10,62.0,56.4,82,0,0,,,,,,
2024-09-18 01:00:00,1021.40,61.0,55.5,81,0,190,,,,,,
2024-09-18 01:15:00,1021.20,60.0,54.5,82,0,190,,,,,,
2024-09-18 01:30:00,1021.00,59.0,53.5,81,0,190,,,,,,
2024-09-18 01:45:00,1021.00,59.0,53.5,81,0,190,,,,,,
2024-09-18 02:00:00,1021.10,58.0,52.5,81,0,190,,,,,,
2024-09-18 02:15:00,1021.10,58.0,52.5,81,0,190,,,,,,
2024-09-18 02:30:00,1021.30,58.0,52.5,81,0,190,,,,,,
2024-09-18 02:45:00,1021.30,57.0,51.6,82,0,190,,,,,,
2024-09-18 03:00:00,1021.30,57.0,51.6,82,0,190,,,,,,
2024-09-18 03:15:00,1021.40,56.0,50.6,81,0,190,,,,,,
2024-09-18 03:30:00,1021.40,56.0,50.6,81,0,190,,,,,,
2024-09-18 03:45:00,1021.40,56.0,50.6,81,0,190,,,,,,
2024-09-18 04:00:00,1021.30,55.0,49.6,81,0,190,,,,,,
2024-09-18 04:15:00,1021.20,55.0,49.6,81,0,190,,,,,,
2024-09-18 04:30:00,1021.20,54.0,48.6,82,0,190,,,,,,
2024-09-18 04:45:00,1021.20,54.0,48.6,82,0,190,,,,,,
2024-09-18 05:00:00,1021.40,54.0,48.6,82,0,190,,,,,,
2024-09-18 05:15:00,1021.30,53.0,47.6,81,0,190,,,,,,
2024-09-18 05:30:00,1021.20,53.0,47.6,81,0,190,,,,,,
2024-09-18 05:45:00,1021.20,53.0,47.6,81,0,190,,,,,,
2024-09-18 06:00:00,1021.10,52.0,46.7,82,0,190,,,,,,
2024-09-18 06:15:00,1021.00,52.0,46.7,82,0,190,,,,,,
2024-09-18 06:30:00,1020.70,52.0,46.7,82,0,190,,,,,,
2024-09-18 06:45:00,1020.60,51.0,45.7,81,0,190,,,,,,
2024-09-18 07:15:00,1020.50,50.0,44.7,81,0,190,,,,,,
2024-09-18 07:31:00,1020.50,51.0,45.7,81,0,190,,,,,,
2024-09-18 08:00:00,1020.50,51.0,45.7,81,0,190,,,,,,
2024-09-18 08:15:00,1020.30,51.0,45.7,81,0,190,,,,,,
2024-09-18 08:30:00,1020.30,51.0,45.7,81,0,190,,,,,,
2024-09-18 08:45:00,1020.50,51.0,45.7,81,0,190,,,,,,
2024-09-18 09:00:00,1020.30,51.0,45.7,81,0,190,,,,,,
2024-09-18 09:15:00,1020.30,52.0,46.7,82,0,190,,,,,,
2024-09-18 09:30:00,1020.10,52.0,46.7,82,0,190,,,,,,
2024-09-18 09:45:00,1020.00,53.0,47.6,81,0,190,,,,,,
2024-09-18 10:00:00,1019.90,53.0,47.6,81,0,190,,,,,,
2024-09-18 10:15:00,1020.00,54.0,48.6,82,0,190,,,,,,
2024-09-18 10:30:00,1020.00,53.0,47.6,81,0,190,,,,,,
2024-09-18 10:45:00,1020.00,53.0,47.6,81,0,190,,,,,,
2024-09-18 11:00:00,1020.10,54.0,48.6,82,0,190,,,,,,
2024-09-18 11:15:00,1019.90,54.0,48.6,82,0,190,,,,,,
2024-09-18 11:30:00,1020.10,55.0,49.6,81,0,190,,,,,,
2024-09-18 12:01:00,1020.20,56.0,50.6,81,0,190,,,,,,
2024-09-18 12:15:00,1019.80,58.0,52.5,81,0,0,,,,,,
2024-09-18 12:31:00,1020.10,57.0,51.6,82,0,190,,,,,,
2024-09-18 12:45:00,1020.20,57.0,51.6,82,0,190,,,,,,
2024-09-18 13:15:00,1019.90,60.0,54.5,82,0,0,,,,,,
2024-09-18 13:30:00,1019.80,61.0,55.5,81,0,0,,,,,,
2024-09-18 13:45:00,1019.80,62.0,56.4,82,0,0,,,,,,
2024-09-18 14:00:00,1019.90,62.0,55.8,79,0,0,,,,,,
2024-09-18 14:15:00,1020.30,62.0,55.8,79,0,190,,,,,,
2024-09-18 14:31:00,1020.40,63.0,56.0,78,0,190,,,,,,
2024-09-18 14:45:00,1020.30,65.0,58.0,78,0,190,,,,,,
2024-09-18 15:00:00,1019.70,69.0,60.7,74,0,0,,,,,,
2024-09-18 15:15:00,1019.50,72.0,59.6,65,0,0,,,,,,
2024-09-18 15:31:00,1019.70,73.0,58.7,60,0,190,,,,,,
2024-09-18 15:45:00,1019.60,75.0,59.2,57,0,190,,,,,,
2024-09-18 16:01:00,1019.40,77.0,60.6,56,0,190,,,,,,
2024-09-18 16:15:00,1019.30,77.0,60.1,55,0,190,,,,,,
2024-09-18 16:30:00,1018.90,78.0,57.8,49,0,0,,,,,,
2024-09-18 16:45:00,1018.70,79.0,57.6,48,0,0,,,,,,
2024-09-18 17:01:00,1018.90,78.0,60.0,54,0,190,,,,,,
2024-09-18 17:15:00,1018.80,79.0,60.4,52,0,190,,,,,,
2024-09-18 17:30:00,1018.40,80.0,58.5,47,0,0,,,,,,
2024-09-18 17:45:00,1018.50,80.0,54.8,41,0,190,,,,,,
2024-09-18 18:01:00,1018.30,81.0,53.7,38,0,190,,,,,,
2024-09-18 18:15:00,1018.00,81.0,51.5,35,0,190,,,,,,
2024-09-18 18:31:00,1017.90,81.0,54.4,39,0,190,,,,,,
2024-09-18 18:45:00,1017.80,80.0,56.1,43,0,190,,,,,,
2024-09-18 19:01:00,1017.70,80.0,51.4,36,0,190,,,,,,
2024-09-18 19:15:00,1017.50,80.0,49.1,34,0,190,,,,,,
2024-09-18 19:31:00,1017.40,78.0,56.1,46,0,190,,,,,,
2024-09-18 19:45:00,1017.40,77.0,53.4,44,0,190,,,,,,
2024-09-18 20:01:00,1017.10,76.0,54.3,46,0,190,,,,,,
2024-09-18 20:15:00,1016.80,76.0,57.6,52,0,0,,,,,,
2024-09-18 20:31:00,1016.90,75.0,57.2,54,0,190,,,,,,
2024-09-18 20:45:00,1016.80,74.0,56.8,54,0,190,,,,,,
2024-09-18 21:01:00,1016.90,74.0,56.3,53,0,190,,,,,,
2024-09-18 21:15:00,1016.70,74.0,57.8,56,0,0,,,,,,
2024-09-18 21:31:00,1017.00,72.0,57.3,59,0,190,,,,,,
2024-09-18 21:45:00,1016.70,72.0,57.8,60,0,0,,,,,,
2024-09-18 22:00:00,1016.80,71.0,59.1,66,0,0,,,,,,
2024-09-18 22:15:00,1016.90,70.0,59.4,68,0,0,,,,,,
2024-09-18 22:31:00,1016.90,69.0,59.2,70,0,190,,,,,,
2024-09-18 22:45:00,1016.50,68.0,59.8,74,0,0,,,,,,
2024-09-18 23:00:00,1016.50,67.0,59.5,76,0,0,,,,,,
2024-09-18 23:15:00,1016.50,66.0,59.3,78,0,0,,,,,,
2024-09-18 23:31:00,1016.70,65.0,58.7,79,0,190,,,,,,
2024-09-18 23:45:00,1016.60,65.0,58.7,79,0,0,,,,,,
2024-09-19 00:15:00,1016.20,64.0,57.7,79,0,0,,,,,,
2024-09-19 00:45:00,1016.30,64.0,58.1,81,0,0,1017.14,63.2,56.5,78,,222
2024-09-19 01:01:00,1016.70,63.0,57.1,80,0,190,,,,,,
2024-09-19 01:15:00,1016.40,64.0,58.0,81,0,0,,,,,,
2024-09-19 01:31:00,1016.60,63.0,57.1,80,0,190,,,,,,
2024-09-19 01:45:00,1016.30,63.0,57.1,81,0,0,1016.99,62.8,56.6,80,,220
2024-09-19 02:01:00,1016.10,63.0,57.1,80,0,190,,,,,,
2024-09-19 02:15:00,1016.10,62.0,56.1,81,0,190,,,,,,
2024-09-19 02:30:00,1016.00,62.0,56.1,81,0,190,,,,,,
2024-09-19 02:45:00,1015.90,62.0,56.5,82,0,0,1016.59,61.2,56.1,83,,221
2024-09-19 03:00:00,1015.90,62.0,56.4,82,0,190,,,,,,
2024-09-19 03:15:00,1015.70,62.0,56.4,82,0,190,,,,,,
2024-09-19 03:30:00,1015.70,62.0,56.4,82,0,190,,,,,,
2024-09-19 03:45:00,1015.50,62.0,56.5,82,0,0,1016.06,61.0,55.6,82,,221
2024-09-19 04:00:00,1015.40,61.0,55.5,81,0,190,,,,,,
2024-09-19 04:15:00,1015.30,61.0,55.5,81,0,190,,,,,,
2024-09-19 04:30:00,1015.10,61.0,55.5,81,0,190,,,,,,
2024-09-19 04:45:00,1014.90,61.0,55.5,82,0,0,1015.82,60.3,55.0,82,,221
2024-09-19 05:00:00,1015.00,61.0,55.5,81,0,190,,,,,,
2024-09-19 05:15:00,1015.00,61.0,55.5,81,0,190,,,,,,
2024-09-19 05:30:00,1015.10,61.0,55.5,81,0,190,,,,,,
2024-09-19 05:45:00,1015.10,61.0,55.5,82,0,0,1015.62,59.5,54.5,83,,221
2024-09-19 06:00:00,1015.00,61.0,55.5,81,0,190,,,,,,
2024-09-19 06:15:00,1015.00,61.0,55.5,81,0,190,,,,,,
2024-09-19 06:30:00,1014.70,61.0,55.5,81,0,190,,,,,,
2024-09-19 06:45:00,1014.50,61.0,55.5,82,0,0,1015.20,59.2,54.2,83,,221
2024-09-19 07:00:00,1014.30,60.0,54.5,82,0,190,,,,,,
2024-09-19 07:15:00,1014.30,60.0,54.5,82,0,190,,,,,,
2024-09-19 07:30:00,1014.10,60.0,54.5,82,0,190,,,,,,
2024-09-19 07:45:00,1014.10,60.0,54.5,82,0,0,1014.69,58.6,53.3,82,,222
2024-09-19 08:00:00,1013.90,59.0,53.5,81,0,190,,,,,,
2024-09-19 08:15:00,1013.80,59.0,53.5,81,0,190,,,,,,
2024-09-19 08:30:00,1013.80,58.0,52.5,81,0,190,,,,,,
2024-09-19 08:45:00,1013.70,58.0,52.6,82,0,0,1014.41,57.0,51.9,83,,222
2024-09-19 09:00:00,1013.50,58.0,52.5,81,0,190,,,,,,
2024-09-19 09:15:00,1013.60,57.0,51.6,82,0,190,,,,,,
2024-09-19 09:30:00,1013.50,57.0,51.6,82,0,190,,,,,,
2024-09-19 09:45:00,1013.40,57.0,51.6,82,0,0,1014.03,56.4,51.3,82,,219
2024-09-19 10:00:00,1013.40,57.0,51.6,82,0,190,,,,,,
2024-09-19 10:16:00,1013.60,57.0,51.6,82,0,190,,,,,,
2024-09-19 10:30:00,1013.50,57.0,51.6,82,0,190,,,,,,
2024-09-19 10:45:00,1013.50,57.0,51.6,82,0,0,1014.08,55.3,50.6,84,,221
2024-09-19 11:00:00,1013.70,57.0,51.6,82,0,190,,,,,,
2024-09-19 11:15:00,1013.70,57.0,51.6,82,0,190,,,,,,
2024-09-19 11:30:00,1013.80,57.0,51.6,82,0,190,,,,,,
2024-09-19 11:45:00,1014.00,57.0,51.6,82,0,0,1014.58,58.7,52.5,80,,221
2024-09-19 12:00:00,1013.90,58.0,52.5,81,0,190,,,,,,
2024-09-19 12:30:00,1013.70,61.0,55.5,81,0,0,,,,,,
2024-09-19 12:45:00,1013.80,62.0,56.5,82,0,0,1014.30,63.7,55.1,73,,220
