"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2024-09-16 10:53:00,1027.60,55.0,53.3,93,0,0,1029.23,52.5,53.3,100,,217
2024-09-16 10:58:00,1027.70,55.0,53.3,93,0,0,1029.24,53.4,53.3,99,,217
2024-09-16 11:13:00,1027.80,55.0,53.6,94,0,9,,,,,,
2024-09-16 11:28:00,1027.80,55.0,53.6,94,0,9,,,,,,
2024-09-16 11:43:00,1027.90,56.0,54.5,94,0,0,1029.08,54.1,54.3,100,,214
2024-09-16 11:48:00,1027.90,56.0,54.5,94,0,0,1029.52,54.1,54.3,100,,209
2024-09-16 11:53:00,1027.90,56.0,54.5,94,0,0,1029.54,54.1,54.3,100,,217
2024-09-16 11:58:00,1028.10,56.0,54.5,94,0,0,1029.54,54.1,54.3,100,,217
2024-09-16 12:13:00,1028.10,56.0,54.6,95,0,9,,,,,,
2024-09-16 12:28:00,1028.00,56.0,54.9,95,0,10,,,,,,
2024-09-16 12:43:00,1028.00,56.0,54.8,95,0,0,1029.23,56.0,55.8,99,,212
2024-09-16 12:48:00,1028.00,56.0,54.8,95,0,0,1029.66,56.0,55.8,99,,209
2024-09-16 12:53:00,1028.00,56.0,54.8,95,0,0,1029.70,56.0,55.8,99,,217
2024-09-16 12:58:00,1028.10,57.0,55.8,95,0,0,1029.69,56.0,55.8,99,,217
2024-09-16 13:13:00,1028.10,57.0,55.9,96,0,10,,,,,,
2024-09-16 13:28:00,1028.00,58.0,56.9,95,0,13,,,,,,
2024-09-16 13:43:00,1027.90,58.0,56.9,95,0,32,,,,,,
2024-09-16 13:58:00,1027.70,60.0,58.9,95,0,28,,,,,,
2024-09-16 14:13:00,1027.60,61.0,59.9,96,0,32,,,,,,
2024-09-16 14:28:00,1027.70,63.0,61.8,96,0,246,,,,,,
2024-09-16 14:43:00,1027.60,64.0,61.6,91,0,215,,,,,,
2024-09-16 14:58:00,1027.30,65.0,61.4,87,0,186,,,,,,
2024-09-16 15:13:00,1027.20,67.0,62.7,86,0,178,,,,,,
2024-09-16 15:28:00,1027.20,68.0,62.6,83,0,177,,,,,,
2024-09-16 22:58:00,1023.60,72.0,56.4,57,0,9,,,,,,
2024-09-16 23:13:00,1023.60,70.0,55.9,60,0,5,,,,,,
2024-09-16 23:28:00,1023.90,69.0,56.3,63,0,5,,,,,,
2024-09-16 23:43:00,1024.00,68.0,56.2,66,0,5,,,,,,
2024-09-16 23:58:00,1024.00,67.0,56.1,67,0,5,,,,,,
2024-09-17 00:13:00,1024.00,66.0,56.7,72,0,5,,,,,,
2024-09-17 00:28:00,1024.10,65.0,56.1,73,0,5,,,,,,
2024-09-17 00:43:00,1024.30,64.0,56.0,75,0,0,1025.87,61.2,55.5,81,,214
2024-09-17 00:48:00,1024.30,64.0,56.0,75,0,0,1025.97,61.2,55.5,81,,214
2024-09-17 00:53:00,1024.30,64.0,56.4,76,0,0,1025.97,61.2,55.5,81,,220
2024-09-17 00:58:00,1024.40,64.0,56.4,76,0,0,1025.97,61.2,55.5,81,,220
2024-09-17 01:13:00,1024.60,63.0,55.7,76,0,5,,,,,,
2024-09-17 01:28:00,1024.60,62.0,55.1,78,0,5,,,,,,
2024-09-17 01:43:00,1024.60,62.0,55.8,80,0,0,1026.04,58.6,54.4,85,,214
2024-09-17 01:48:00,1024.60,62.0,56.1,81,0,0,1026.14,58.6,54.4,85,,214
2024-09-17 01:53:00,1024.60,61.0,55.2,81,0,0,1026.14,58.6,54.4,85,,217
2024-09-17 01:58:00,1024.60,61.0,55.2,81,0,0,1026.14,58.6,54.4,85,,219
2024-09-17 02:13:00,1024.60,61.0,55.1,80,0,5,,,,,,
2024-09-17 02:28:00,1024.60,60.0,54.5,82,0,5,,,,,,
2024-09-17 02:43:00,1024.60,60.0,55.2,84,0,0,1025.95,56.9,54.2,90,,214
2024-09-17 02:48:00,1024.60,60.0,55.2,84,0,0,1026.03,56.9,54.2,90,,214
2024-09-17 02:53:00,1024.60,59.0,53.9,83,0,0,1026.03,56.9,52.8,86,,217
2024-09-17 02:58:00,1024.60,59.0,54.2,84,0,0,1026.41,56.9,52.8,86,,218
2024-09-17 03:13:00,1024.60,59.0,54.5,84,0,5,,,,,,
2024-09-17 03:28:00,1024.60,59.0,54.5,84,0,5,,,,,,
2024-09-17 03:43:00,1024.60,58.0,53.8,85,0,0,1026.01,55.4,53.5,93,,213
2024-09-17 03:48:00,1024.60,58.0,53.8,85,0,0,1026.11,55.4,53.5,93,,209
2024-09-17 03:53:00,1024.60,58.0,53.8,85,0,0,1026.11,55.4,50.2,82,,217
2024-09-17 03:58:00,1024.60,58.0,54.1,86,0,0,1026.11,55.4,50.2,82,,217
2024-09-17 04:13:00,1024.60,57.0,53.2,87,0,5,,,,,,
2024-09-17 04:28:00,1024.60,57.0,53.2,87,0,5,,,,,,
2024-09-17 04:43:00,1024.60,57.0,53.5,87,0,0,1025.82,53.4,50.5,89,,212
2024-09-17 04:48:00,1024.60,57.0,53.5,87,0,0,1026.27,53.4,50.5,89,,209
2024-09-17 04:53:00,1024.60,57.0,53.5,87,0,0,1026.26,53.4,50.5,89,,215
2024-09-17 04:58:00,1024.60,56.0,52.5,87,0,0,1026.26,53.4,50.5,89,,215
2024-09-17 05:13:00,1024.60,56.0,52.5,87,0,5,,,,,,
2024-09-17 05:28:00,1024.60,56.0,52.5,87,0,5,,,,,,
2024-09-17 05:43:00,1024.60,55.0,51.8,88,0,0,1025.93,53.1,52.3,97,,214
2024-09-17 05:48:00,1024.60,55.0,51.8,88,0,0,1026.37,53.1,52.3,97,,214
2024-09-17 05:53:00,1024.60,55.0,51.8,88,0,0,1026.39,53.1,52.3,97,,217
2024-09-17 05:58:00,1024.70,55.0,51.8,88,0,0,1026.40,53.1,52.3,97,,219
2024-09-17 06:13:00,1024.60,55.0,51.8,89,0,5,,,,,,
2024-09-17 06:28:00,1024.50,55.0,51.8,89,0,5,,,,,,
2024-09-17 06:43:00,1024.50,54.0,50.8,88,0,0,1025.62,52.5,50.1,91,,214
2024-09-17 06:48:00,1024.50,54.0,50.8,88,0,0,1026.09,52.5,50.1,91,,209
2024-09-17 06:53:00,1024.50,54.0,51.1,89,0,0,1026.09,52.5,50.1,91,,217
2024-09-17 06:58:00,1024.50,54.0,51.1,89,0,0,1026.08,52.5,52.1,98,,217
2024-09-17 07:13:00,1024.20,54.0,51.1,89,0,5,,,,,,
2024-09-17 07:28:00,1024.20,54.0,51.4,90,0,5,,,,,,
2024-09-17 07:43:00,1024.20,54.0,51.4,90,0,0,1025.44,51.7,49.4,91,,214
2024-09-17 07:48:00,1024.20,54.0,51.4,90,0,0,1025.91,51.7,49.8,93,,214
2024-09-17 07:53:00,1024.20,54.0,51.4,90,0,0,1025.89,51.7,49.8,93,,217
2024-09-17 07:58:00,1024.10,54.0,51.4,90,0,0,1025.60,51.7,51.7,100,,219
2024-09-17 08:13:00,1024.10,53.0,50.4,90,0,5,,,,,,
2024-09-17 08:28:00,1024.00,53.0,50.4,90,0,5,,,,,,
2024-09-17 08:33:00,1024.00,53.0,50.4,90,0,5,,,,,,
2024-09-17 11:13:00,1024.80,52.0,50.0,93,0,5,,,,,,
2024-09-17 11:28:00,1024.60,52.0,50.3,94,0,5,,,,,,
2024-09-17 11:43:00,1024.60,52.0,50.3,93,0,0,1025.92,52.1,51.8,99,,214
2024-09-17 11:48:00,1024.60,53.0,51.3,93,0,0,1026.39,52.1,51.8,99,,209
2024-09-17 11:53:00,1024.60,53.0,51.3,93,0,0,1026.37,52.1,51.8,99,,217
2024-09-17 11:58:00,1024.60,53.0,51.3,93,0,0,1026.37,52.1,51.8,99,,217
2024-09-17 12:13:00,1024.60,53.0,51.6,94,0,5,,,,,,
2024-09-17 12:28:00,1024.60,54.0,52.6,95,0,5,,,,,,
2024-09-17 12:43:00,1024.50,55.0,53.6,94,0,0,1025.68,55.1,53.5,94,,214
2024-09-17 12:48:00,1024.50,55.0,53.9,95,0,0,1026.13,55.1,53.5,94,,214
2024-09-17 12:53:00,1024.50,55.0,53.9,95,0,0,1026.13,55.1,53.5,94,,217
2024-09-17 12:58:00,1024.40,56.0,54.8,95,0,0,1026.12,55.1,53.5,94,,217
2024-09-17 13:13:00,1024.30,57.0,55.9,96,0,10,,,,,,
2024-09-17 13:28:00,1024.30,57.0,55.9,96,0,360,,,,,,
2024-09-17 13:43:00,1024.10,59.0,57.9,96,0,360,,,,,,
2024-09-17 13:58:00,1024.00,60.0,58.9,95,0,25,,,,,,
2024-09-17 14:13:00,1023.80,62.0,60.2,93,0,290,,,,,,
2024-09-17 14:28:00,1023.60,63.0,60.6,91,0,289,,,,,,
2024-09-17 14:43:00,1023.60,65.0,61.0,86,0,273,,,,,,
2024-09-17 14:58:00,1023.50,66.0,61.0,83,0,231,,,,,,
2024-09-17 15:13:00,1023.30,68.0,62.3,81,0,231,,,,,,
2024-09-17 15:28:00,1023.20,69.0,61.5,77,0,151,,,,,,
2024-09-17 15:43:00,1023.00,71.0,62.7,74,0,151,,,,,,
2024-09-17 15:58:00,1023.00,72.0,63.2,74,0,115,,,,,,
2024-09-17 16:13:00,1022.90,73.0,63.4,71,0,186,,,,,,
2024-09-17 16:28:00,1022.60,74.0,64.0,70,0,186,,,,,,
2024-09-17 16:43:00,1022.50,75.0,64.1,68,0,184,,,,,,
2024-09-17 16:58:00,1022.40,76.0,64.2,66,0,263,,,,,,
2024-09-17 17:13:00,1022.10,77.0,64.3,64,0,174,,,,,,
2024-09-17 17:28:00,1021.90,78.0,64.4,62,0,174,,,,,,
2024-09-17 17:43:00,1021.90,78.0,64.8,63,0,174,,,,,,
2024-09-17 17:58:00,1021.80,79.0,64.4,61,0,288,,,,,,
2024-09-17 18:13:00,1021.50,79.0,64.8,61,0,324,,,,,,
2024-09-17 18:28:00,1021.40,80.0,65.8,62,0,250,,,,,,
2024-09-17 18:43:00,1021.30,81.0,65.8,59,0,288,,,,,,
2024-09-17 18:58:00,1021.00,81.0,65.8,59,0,288,,,,,,
2024-09-17 19:13:00,1020.90,81.0,64.8,57,0,288,,,,,,
2024-09-17 19:28:00,1020.90,81.0,63.8,56,0,290,,,,,,
2024-09-17 19:43:00,1020.90,81.0,63.8,56,0,286,,,,,,
2024-09-17 19:58:00,1020.90,81.0,63.8,56,0,344,,,,,,
2024-09-17 20:13:00,1020.80,80.0,62.9,55,0,338,,,,,,
2024-09-17 20:28:00,1020.80,80.0,62.9,55,0,36,,,,,,
2024-09-17 20:43:00,1020.90,80.0,62.4,55,0,61,,,,,,
2024-09-17 20:58:00,1020.80,79.0,63.4,58,0,89,,,,,,
2024-09-17 21:13:00,1020.80,79.0,62.9,58,0,74,,,,,,
2024-09-17 21:28:00,1020.70,78.0,63.0,60,0,74,,,,,,
2024-09-17 21:43:00,1020.80,78.0,63.4,60,0,74,,,,,,
2024-09-17 21:58:00,1020.90,77.0,63.0,61,0,74,,,,,,
2024-09-17 22:13:00,1020.80,76.0,62.9,63,0,76,,,,,,
2024-09-17 22:28:00,1020.70,75.0,62.9,65,0,74,,,,,,
2024-09-17 22:43:00,1020.60,73.0,61.8,67,0,74,,,,,,
2024-09-17 22:58:00,1020.50,72.0,61.3,69,0,74,,,,,,
2024-09-17 23:13:00,1020.70,71.0,61.5,72,0,74,,,,,,
2024-09-17 23:28:00,1020.70,70.0,61.7,74,0,74,,,,,,
2024-09-17 23:43:00,1020.70,69.0,61.5,77,0,74,,,,,,
2024-09-17 23:58:00,1020.90,68.0,61.2,78,0,74,,,,,,
2024-09-18 00:13:00,1020.80,67.0,60.6,80,0,74,,,,,,
2024-09-18 00:28:00,1020.90,66.0,60.3,81,0,74,,,,,,
2024-09-18 00:43:00,1020.90,66.0,60.7,82,0,74,,,,,,
2024-09-18 00:58:00,1020.80,65.0,60.0,83,0,74,,,,,,
2024-09-18 01:13:00,1020.80,65.0,60.4,84,0,74,,,,,,
2024-09-18 01:28:00,1020.80,64.0,59.4,84,0,74,,,,,,
2024-09-18 01:43:00,1020.60,64.0,59.7,85,0,74,,,,,,
2024-09-18 01:58:00,1020.50,63.0,58.7,85,0,74,,,,,,
2024-09-18 02:13:00,1020.60,63.0,59.1,86,0,74,,,,,,
2024-09-18 02:28:00,1020.60,62.0,58.4,87,0,74,,,,,,
2024-09-18 02:43:00,1020.70,62.0,58.4,87,0,74,,,,,,
2024-09-18 02:58:00,1020.70,61.0,57.4,88,0,74,,,,,,
2024-09-18 03:13:00,1020.70,61.0,57.4,88,0,74,,,,,,
2024-09-18 03:28:00,1020.80,61.0,57.4,88,0,74,,,,,,
2024-09-18 03:43:00,1020.80,60.0,56.7,88,0,74,,,,,,
2024-09-18 03:58:00,1020.80,60.0,56.7,88,0,74,,,,,,
2024-09-18 04:03:00,1020.80,60.0,56.7,88,0,74,,,,,,
2024-09-18 12:58:00,1020.30,57.0,55.9,96,0,103,,,,,,
2024-09-18 13:13:00,1020.10,58.0,56.9,95,0,105,,,,,,
2024-09-18 13:28:00,1020.10,58.0,56.9,95,0,360,,,,,,
2024-09-18 13:43:00,1020.10,59.0,57.9,96,0,360,,,,,,
2024-09-18 13:58:00,1020.20,60.0,58.9,95,0,360,,,,,,
2024-09-18 14:13:00,1020.20,62.0,60.8,95,0,103,,,,,,
2024-09-18 14:28:00,1020.30,63.0,61.5,94,0,360,,,,,,
2024-09-18 14:43:00,1019.90,64.0,61.9,92,0,360,,,,,,
2024-09-18 14:58:00,1019.90,65.0,62.3,90,0,107,,,,,,
2024-09-18 15:13:00,1019.90,67.0,63.3,87,0,107,,,,,,
2024-09-18 15:28:00,1019.70,68.0,63.3,84,0,107,,,,,,
2024-09-18 15:43:00,1019.30,69.0,63.6,82,0,106,,,,,,
2024-09-18 15:58:00,1019.30,71.0,64.9,80,0,106,,,,,,
2024-09-18 16:13:00,1019.00,72.0,64.4,76,0,181,,,,,,
2024-09-18 16:28:00,1018.90,73.0,65.0,75,0,181,,,,,,
2024-09-18 16:43:00,1018.80,74.0,65.2,73,0,181,,,,,,
2024-09-18 16:58:00,1018.70,75.0,63.7,67,0,181,,,,,,
2024-09-18 17:13:00,1018.50,76.0,62.9,63,0,183,,,,,,
2024-09-18 17:28:00,1018.30,77.0,63.9,64,0,183,,,,,,
2024-09-18 17:43:00,1018.20,78.0,65.3,64,0,183,,,,,,
2024-09-18 17:58:00,1017.90,79.0,62.9,58,0,227,,,,,,
2024-09-18 18:13:00,1017.80,80.0,62.4,55,0,242,,,,,,
2024-09-18 18:28:00,1017.70,81.0,62.2,52,0,246,,,,,,
2024-09-18 18:43:00,1017.60,81.0,61.1,50,0,228,,,,,,
2024-09-18 18:58:00,1017.30,81.0,60.6,49,0,228,,,,,,
2024-09-18 19:13:00,1017.20,82.0,61.5,50,0,228,,,,,,
2024-09-18 19:28:00,1017.00,81.0,61.7,51,0,228,,,,,,
2024-09-18 19:43:00,1016.80,81.0,60.6,49,0,228,,,,,,
2024-09-18 19:58:00,1016.70,81.0,62.8,53,0,225,,,,,,
2024-09-18 20:13:00,1016.60,80.0,63.9,57,0,225,,,,,,
2024-09-18 20:28:00,1016.30,79.0,63.9,59,0,225,,,,,,
2024-09-18 20:43:00,1016.20,79.0,63.9,59,0,225,,,,,,
2024-09-18 20:58:00,1016.20,78.0,63.4,60,0,225,,,,,,
2024-09-18 21:13:00,1016.30,77.0,63.0,61,0,225,,,,,,
2024-09-18 21:28:00,1016.40,76.0,62.9,63,0,225,,,,,,
2024-09-18 21:43:00,1016.50,76.0,63.8,65,0,225,,,,,,
2024-09-18 21:58:00,1016.50,75.0,64.1,68,0,225,,,,,,
2024-09-18 22:13:00,1016.60,75.0,65.3,71,0,360,,,,,,
2024-09-18 22:28:00,1016.50,74.0,65.6,75,0,360,,,,,,
2024-09-18 22:43:00,1016.30,73.0,65.0,75,0,225,,,,,,
2024-09-18 22:58:00,1016.30,73.0,65.7,77,0,360,,,,,,
2024-09-18 23:13:00,1016.20,72.0,65.1,79,0,225,,,,,,
2024-09-18 23:28:00,1016.20,71.0,64.5,80,0,225,,,,,,
2024-09-18 23:43:00,1016.30,71.0,64.9,80,0,225,,,,,,
2024-09-18 23:58:00,1016.20,70.0,63.9,80,0,225,,,,,,
2024-09-19 00:08:00,1016.20,70.0,64.2,81,0,225,,,,,,
2024-09-19 09:44:00,1013.90,59.0,56.3,90,0,0,1015.60,58.0,57.7,98,,214
2024-09-19 09:48:00,1013.90,59.0,56.3,90,0,0,1016.13,58.0,57.7,98,,208
2024-09-19 09:53:00,1013.90,59.0,56.3,90,0,0,1015.60,58.0,57.7,98,,217
2024-09-19 09:58:00,1014.00,59.0,56.3,90,0,0,1015.60,58.0,57.7,98,,217
2024-09-19 10:13:00,1014.00,59.0,56.4,90,0,225,,,,,,
2024-09-19 10:28:00,1013.90,58.0,55.4,90,0,225,,,,,,
2024-09-19 10:43:00,1014.00,58.0,55.6,91,0,0,1015.61,56.5,57.3,100,,216
2024-09-19 10:48:00,1014.00,58.0,55.6,91,0,0,1015.61,56.5,57.3,100,,214
2024-09-19 10:53:00,1014.00,58.0,55.6,91,0,0,1015.61,56.5,57.3,100,,213
2024-09-19 10:58:00,1013.90,58.0,55.6,91,0,0,1015.61,56.5,57.3,100,,202
2024-09-19 11:13:00,1014.10,58.0,55.7,92,0,225,,,,,,
2024-09-19 11:28:00,1014.10,58.0,56.0,92,0,227,,,,,,
2024-09-19 11:43:00,1014.10,58.0,56.0,92,0,0,1016.00,57.6,55.1,91,,214
2024-09-19 11:48:00,1014.10,59.0,57.2,93,0,0,1016.00,57.6,55.1,91,,209
2024-09-19 11:53:00,1014.10,59.0,57.2,93,0,0,1016.00,57.6,55.1,91,,218
2024-09-19 11:58:00,1014.10,59.0,57.2,93,0,0,1016.00,57.6,55.2,91,,217
2024-09-19 12:13:00,1014.10,59.0,57.3,93,0,228,,,,,,
2024-09-19 12:28:00,1014.10,61.0,59.9,96,0,227,,,,,,
2024-09-19 12:43:00,1014.10,62.0,60.8,95,0,0,1015.89,63.4,59.2,86,,214
2024-09-19 12:48:00,1014.10,62.0,60.8,95,0,0,1015.87,63.4,59.2,86,,214
2024-09-19 12:53:00,1014.10,63.0,61.8,95,0,0,1015.87,63.4,61.2,92,,218
2024-09-19 12:58:00,1014.00,63.0,61.8,95,0,0,1015.87,63.4,61.2,92,,219
2024-09-19 13:13:00,1013.90,64.0,62.8,95,0,360,,,,,,
2024-09-19 13:28:00,1013.80,65.0,63.8,96,0,360,,,,,,
2024-09-19 13:43:00,1013.70,66.0,64.5,94,0,215,,,,,,
2024-09-19 13:58:00,1013.80,69.0,64.6,85,1,49,,,,,,
2024-09-19 14:13:00,1013.60,71.0,64.2,79,1,44,,,,,,
2024-09-19 14:28:00,1013.40,73.0,64.6,74,0,51,,,,,,
2024-09-19 14:43:00,1013.20,75.0,64.9,70,1,42,,,,,,
2024-09-19 14:58:00,1013.00,75.0,64.5,69,0,44,,,,,,
2024-09-19 15:13:00,1013.00,76.0,65.5,69,0,46,,,,,,
2024-09-19 15:28:00,1013.00,77.0,65.2,66,0,51,,,,,,
2024-09-19 15:43:00,1012.90,77.0,64.8,65,0,45,,,,,,
2024-09-19 15:58:00,1012.80,78.0,66.1,66,0,46,,,,,,
2024-09-19 16:13:00,1012.60,79.0,65.8,63,0,32,,,,,,
2024-09-19 16:28:00,1012.50,80.0,65.8,62,0,33,,,,,,
2024-09-19 16:43:00,1012.10,80.0,64.4,58,1,24,,,,,,
2024-09-19 16:58:00,1012.10,81.0,64.3,56,0,61,,,,,,
2024-09-19 17:13:00,1012.00,82.0,64.2,54,1,38,,,,,,
2024-09-19 17:28:00,1011.80,83.0,61.8,48,1,26,,,,,,
2024-09-19 17:43:00,1011.60,83.0,61.8,48,0,51,,,,,,
2024-09-19 17:58:00,1011.50,83.0,60.7,46,2,42,,,,,,
2024-09-19 18:13:00,1011.20,83.0,61.2,47,1,12,,,,,,
2024-09-19 18:28:00,1011.00,84.0,61.0,45,1,38,,,,,,
2024-09-19 18:43:00,1011.00,85.0,61.9,46,0,45,,,,,,
2024-09-19 18:58:00,1011.00,85.0,61.9,46,1,30,,,,,,
2024-09-19 19:13:00,1010.90,85.0,60.6,43,2,42,,,,,,
2024-09-19 19:28:00,1010.90,85.0,60.0,42,1,38,,,,,,
2024-09-19 19:43:00,1010.80,86.0,61.5,43,1,42,,,,,,
2024-09-19 19:58:00,1010.80,85.0,59.3,41,1,36,,,,,,
2024-09-19 20:13:00,1010.60,85.0,60.6,43,0,324,,,,,,
2024-09-19 20:28:00,1010.70,84.0,59.7,43,0,44,,,,,,
2024-09-19 23:43:00,1011.70,74.0,58.8,59,0,32,,,,,,
2024-09-19 23:58:00,1011.70,73.0,58.7,60,0,19,,,,,,
2024-09-20 00:13:00,1011.90,73.0,59.6,62,0,19,,,,,,
2024-09-20 00:28:00,1012.00,72.0,59.6,65,0,19,,,,,,
2024-09-20 00:43:00,1012.10,71.0,59.3,66,0,0,1013.92,68.2,59.3,73,,214
2024-09-20 00:48:00,1012.10,70.0,58.7,67,0,0,1013.92,68.2,59.3,73,,209
2024-09-20 00:53:00,1012.10,70.0,59.5,69,0,0,1013.92,68.2,59.3,73,,217
2024-09-20 00:58:00,1012.10,70.0,59.5,69,0,0,1013.92,68.2,59.3,73,,217
2024-09-20 01:13:00,1012.10,69.0,59.2,70,0,49,,,,,,
2024-09-20 01:28:00,1012.20,69.0,60.0,72,0,51,,,,,,
2024-09-20 01:43:00,1012.20,69.0,60.1,73,0,0,1014.03,65.9,57.7,74,,214
2024-09-20 01:48:00,1012.20,68.0,59.2,73,0,0,1014.03,65.9,57.7,74,,209
2024-09-20 01:53:00,1012.20,68.0,59.5,74,0,0,1014.03,65.9,57.7,74,,217
2024-09-20 01:58:00,1012.20,68.0,59.5,74,0,0,1014.03,65.9,57.7,74,,218
2024-09-20 02:13:00,1012.10,67.0,58.8,75,0,49,,,,,,
2024-09-20 02:28:00,1012.10,67.0,59.5,76,0,49,,,,,,
